,Player,Pos,Age,Club,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xAG,npxG+xAG,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,MP
12,Andreas Cornelius,FW,29.0,1.dk FC Copenhagen,3.0,1,92.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.1,1.0,0.09,1.09,1.0,1.09,Matches,Denmark,
13,Victor Nelsson,DF,23.0,1.tr Galatasaray,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Denmark,
14,Mathias Jensen,MF,26.0,1.eng Brentford,2.0,1,84.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.11,0.38,0.5,0.11,0.5,Matches,Denmark,
15,Simon Kjær,DF,33.0,1.it Milan,1.0,1,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Denmark,
16,Thomas Delaney,MF,30.0,1.es Sevilla,1.0,1,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Denmark,
17,Alexander Bah,DF,24.0,1.pt Benfica,2.0,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.11,0.14,0.25,0.11,0.25,Matches,Denmark,
18,Robert Skov,DF,26.0,1.de Hoffenheim,1.0,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Denmark,
19,Christian Nørgaard,MF,28.0,1.eng Brentford,1.0,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Denmark,
20,Oliver Christensen,GK,23.0,1.de Hertha BSC,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Denmark,
21,Yussuf Poulsen,FW,27.0,1.de RB Leipzig,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Denmark,
22,Frederik Rønnow,GK,29.0,1.de Union Berlin,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Denmark,
23,Jens Stryger Larsen,"DF,MF",31.0,1.tr Trabzonspor,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Denmark,
24,Daniel Wass,"DF,MF",33.0,1.dk Brøndby,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Denmark,
25,Jonas Wind,FW,23.0,1.de Wolfsburg,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Denmark,
26,Squad Total,,26.6,,3.0,33,270.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.33,0.33,0.67,0.33,0.67,2.7,2.7,1.8,4.5,0.9,0.59,1.49,0.9,1.49,,Denmark,
27,Opponent Total,,27.1,,3.0,33,270.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,2.0,3.9,3.9,3.5,7.3,1.29,1.16,2.45,1.29,2.45,,Denmark,
0,Nikola Milenković,DF,24.0,1.it Fiorentina,,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.06,0.0,0.06,0.06,0.06,Matches,Serbia,3.0
1,Vanja Milinković-Savić,GK,25.0,1.it Torino,,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Serbia,3.0
2,Aleksandar Mitrović,FW,27.0,1.eng Fulham,,3,262.0,2.9,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.69,0.0,0.69,0.69,0.69,1.6,1.6,0.7,2.4,0.57,0.24,0.81,0.57,0.81,Matches,Serbia,3.0
3,Dušan Tadić,"MF,FW",33.0,1.nl Ajax,,3,257.0,2.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.1,0.1,0.7,0.8,0.03,0.25,0.28,0.03,0.28,Matches,Serbia,3.0
4,Saša Lukić,MF,25.0,1.it Torino,,3,245.0,2.7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches,Serbia,3.0
5,Strahinja Pavlović,DF,21.0,1.at RB Salzburg,,3,235.0,2.6,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.38,0.0,0.38,0.38,0.38,0.2,0.2,0.0,0.2,0.07,0.0,0.07,0.07,0.07,Matches,Serbia,3.0
6,Sergej Milinković-Savić,MF,27.0,1.it Lazio,,3,233.0,2.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.39,0.0,0.39,0.39,0.39,0.2,0.2,0.0,0.2,0.07,0.0,0.07,0.07,0.07,Matches,Serbia,3.0
7,Miloš Veljković,DF,26.0,1.de Werder Bremen,,3,221.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Serbia,3.0
8,Andrija Živković,DF,25.0,1.gr PAOK,,3,210.0,2.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.86,0.0,0.86,0.1,0.1,1.1,1.2,0.03,0.48,0.5,0.03,0.5,Matches,Serbia,3.0
9,Filip Kostić,DF,29.0,1.it Juventus,,2,179.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.03,0.01,0.03,Matches,Serbia,2.0
10,Nemanja Maksimović,MF,27.0,1.es Getafe,,1,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.07,0.07,0.0,0.07,Matches,Serbia,3.0
11,Nemanja Gudelj,"MF,DF",30.0,1.es Sevilla,,1,92.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Serbia,2.0
12,Dušan Vlahović,FW,22.0,1.it Juventus,,1,79.0,0.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.14,0.0,1.14,1.14,1.14,0.8,0.8,0.0,0.8,0.92,0.0,0.92,0.92,0.92,Matches,Serbia,2.0
13,Filip Mladenović,DF,30.0,1.pl Legia Warsaw,,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Serbia,1.0
14,Nemanja Radonjić,"DF,FW",26.0,1.it Torino,,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.15,0.05,0.19,0.15,0.19,Matches,Serbia,3.0
15,Luka Jović,FW,24.0,1.it Fiorentina,,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.13,0.4,0.53,0.13,0.53,Matches,Serbia,1.0
16,Stefan Mitrović,DF,32.0,1.es Getafe,,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Serbia,1.0
17,Ivan Ilić,MF,21.0,1.it Hellas Verona,,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,Serbia,1.0
18,Darko Lazović,DF,31.0,1.it Hellas Verona,,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,Serbia,1.0
19,Filip Đuričić,"MF,FW",30.0,1.it Sampdoria,,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches,Serbia,2.0
20,Srđan Babić,DF,26.0,1.es Almería,,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Serbia,1.0
21,Marko Grujić,MF,26.0,1.pt Porto,,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,Serbia,1.0
22,Predrag Rajković,GK,26.0,1.es Mallorca,,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,Matches,Serbia,0.0
23,Marko Dmitrović,GK,30.0,1.es Sevilla,,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Serbia,0.0
24,Strahinja Eraković,DF,21.0,1.rs Red Star,,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Serbia,0.0
25,Uroš Račić,MF,24.0,1.pt Braga,,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Serbia,0.0
26,Squad Total,,26.5,,,33,270.0,3.0,5.0,4.0,5.0,0.0,0.0,12.0,0.0,1.67,1.33,3.0,1.67,3.0,3.4,3.4,2.9,6.2,1.12,0.95,2.07,1.12,2.07,,Serbia,3.0
27,Opponent Total,,27.8,,,33,270.0,3.0,8.0,7.0,8.0,0.0,0.0,6.0,0.0,2.67,2.33,5.0,2.67,5.0,7.3,7.3,3.9,11.2,2.44,1.29,3.73,2.44,3.73,,Serbia,3.0
0,Chris Mepham,DF,24.0,1.eng Bournemouth,,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.07,0.07,0.0,0.07,Matches,Wales,3.0
1,Joe Rodon,DF,24.0,1.fr Rennes,,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Wales,3.0
2,Aaron Ramsey,MF,31.0,1.fr Nice,,3,266.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches,Wales,3.0
3,Ethan Ampadu,"MF,DF",21.0,1.it Spezia,,3,255.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.01,0.04,0.05,0.01,0.05,Matches,Wales,3.0
4,Ben Davies,DF,29.0,1.eng Tottenham,,3,238.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.13,0.0,0.13,0.13,0.13,Matches,Wales,3.0
5,Gareth Bale,FW,32.0,1.us Los Angeles FC,,3,225.0,2.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4,0.0,0.4,0.0,0.0,0.8,0.0,0.2,0.2,0.32,0.08,0.41,0.01,0.09,Matches,Wales,3.0
6,Neco Williams,DF,21.0,1.eng Nott'ham Forest,,3,204.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.04,0.03,0.07,0.04,0.07,Matches,Wales,3.0
7,Kieffer Moore,FW,29.0,1.eng Bournemouth,,2,225.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.3,0.41,0.1,0.51,0.41,0.51,Matches,Wales,3.0
8,Connor Roberts,DF,26.0,2.eng Burnley,,2,200.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.16,0.16,0.0,0.16,Matches,Wales,3.0
9,Wayne Hennessey,GK,35.0,1.eng Nott'ham Forest,,2,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Wales,2.0
10,Harry Wilson,"MF,FW",25.0,1.eng Fulham,,2,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.05,0.28,0.33,0.05,0.33,Matches,Wales,3.0
11,Daniel James,"FW,MF",24.0,1.eng Fulham,,2,154.0,1.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,Wales,3.0
12,Joe Allen,MF,32.0,2.eng Swansea City,,1,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.1,0.05,0.15,0.1,0.15,Matches,Wales,2.0
13,Danny Ward,GK,28.0,1.eng Leicester City,,1,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Wales,2.0
14,Brennan Johnson,"FW,MF",21.0,1.eng Nott'ham Forest,,0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.21,0.0,0.21,0.21,0.21,Matches,Wales,3.0
15,Joe Morrell,MF,25.0,3.eng Portsmouth,,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Wales,2.0
16,Rubin Colwill,MF,20.0,2.eng Cardiff City,,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches,Wales,1.0
17,Sorba Thomas,MF,22.0,2.eng Huddersfield,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Wales,1.0
18,Ben Cabango,DF,22.0,2.eng Swansea City,,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Wales,0.0
19,Adam Davies,GK,29.0,2.eng Sheffield Utd,,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Wales,0.0
20,Chris Gunter,"DF,MF",32.0,4.eng AFC Wimbledon,,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Wales,0.0
21,Mark Harris,FW,23.0,2.eng Cardiff City,,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Wales,0.0
22,Dylan Levitt,MF,21.0,1.sct Dundee United,,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Wales,0.0
23,Tom Lockyer,"DF,MF",27.0,2.eng Luton Town,,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Wales,0.0
24,Matthew Smith,MF,22.0,3.eng MK Dons,,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Wales,0.0
25,Jonny Williams,"FW,MF",28.0,4.eng Swindon Town,,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Wales,0.0
26,Squad Total,,26.8,,,33,270.0,3.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,0.33,0.0,0.33,0.0,0.0,2.7,1.9,1.8,3.7,0.91,0.59,1.49,0.65,1.23,,Wales,3.0
27,Opponent Total,,26.6,,,33,270.0,3.0,6.0,4.0,6.0,0.0,0.0,6.0,0.0,2.0,1.33,3.33,2.0,3.33,4.6,4.6,3.2,7.8,1.53,1.07,2.6,1.53,2.6,,Wales,3.0
0,Milan Borjan,GK,34.0,1.rs Red Star,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Canada,
1,Alphonso Davies,"MF,DF",21.0,1.de Bayern Munich,3.0,3,270.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,1.1,0.3,0.5,0.8,0.36,0.17,0.53,0.09,0.27,Matches,Canada,
2,Alistair Johnston,DF,23.0,1.us CF Montréal,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,1.0,0.27,0.06,0.33,0.27,0.33,Matches,Canada,
3,Kamal Miller,DF,25.0,1.us CF Montréal,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Canada,
4,Steven Vitória,DF,35.0,1.pt Chaves,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Canada,
5,Tajon Buchanan,"MF,DF",23.0,1.be Club Brugge,3.0,3,260.0,2.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.35,0.0,0.35,0.9,0.9,0.5,1.4,0.33,0.17,0.5,0.33,0.5,Matches,Canada,
6,Jonathan David,"FW,MF",22.0,1.fr Lille,3.0,2,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.7,0.49,0.0,0.49,0.35,0.35,Matches,Canada,
7,Junior Hoilett,"FW,MF",32.0,2.eng Reading,3.0,2,161.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.08,0.21,0.28,0.08,0.28,Matches,Canada,
8,Richie Laryea,"DF,MF",27.0,1.us Toronto FC,3.0,2,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.04,0.3,0.34,0.04,0.34,Matches,Canada,
9,Atiba Hutchinson,MF,39.0,1.tr Beşiktaş,3.0,2,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.07,0.0,0.07,0.07,0.07,Matches,Canada,
10,Cyle Larin,FW,27.0,1.be Club Brugge,3.0,2,137.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,0.16,0.34,0.49,0.16,0.49,Matches,Canada,
11,Stephen Eustáquio,MF,25.0,1.pt Porto,2.0,2,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,0.13,0.11,0.24,0.13,0.24,Matches,Canada,
12,Jonathan Osorio,"MF,FW",30.0,1.us Toronto FC,3.0,1,119.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches,Canada,
13,Sam Adekugbe,DF,27.0,1.tr Hatayspor,3.0,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.09,0.09,0.0,0.09,Matches,Canada,
14,Mark-Anthony Kaye,MF,27.0,1.us Toronto FC,1.0,1,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,Canada,
15,Ismaël Koné,"MF,DF",20.0,1.us CF Montréal,3.0,0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.05,0.0,0.05,Matches,Canada,
16,Lucas Cavallini,FW,29.0,1.us Vancouver,1.0,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Canada,
17,David Wotherspoon,MF,32.0,1.sct St Johnstone,1.0,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Canada,
18,Liam Millar,DF,22.0,1.ch Basel,1.0,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Canada,
19,Derek Cornelius,"DF,FW",24.0,1.gr Panetolikos,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Canada,
20,Liam Fraser,MF,24.0,2.be KMSK Deinze,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Canada,
21,James Pantemis,GK,25.0,1.us CF Montréal,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Canada,
22,Samuel Piette,MF,27.0,1.us CF Montréal,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Canada,
23,Dayne St. Clair,GK,25.0,1.us Minnesota Utd,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Canada,
24,Ike Ugbo,FW,23.0,1.fr Troyes,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Canada,
25,Joel Waterman,DF,26.0,1.us CF Montréal,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Canada,
26,Squad Total,,27.3,,3.0,33,270.0,3.0,1.0,1.0,1.0,0.0,1.0,8.0,0.0,0.33,0.33,0.67,0.33,0.67,4.2,3.6,2.8,6.4,1.41,0.95,2.35,1.18,2.13,,Canada,
27,Opponent Total,,28.1,,3.0,33,270.0,3.0,7.0,6.0,7.0,0.0,0.0,5.0,0.0,2.33,2.0,4.33,2.33,4.33,3.9,3.9,3.7,7.6,1.3,1.23,2.52,1.3,2.52,,Canada,
0,Akram Afif,FW,25.0,1.qa Al Sadd SC,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.02,0.1,0.12,0.02,0.12,Matches,Qatar,
1,Abdelkarim Hassan,DF,28.0,1.qa Al Sadd SC,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.1,0.01,0.11,0.1,0.11,Matches,Qatar,
2,Boualem Khoukhi,DF,31.0,1.qa Al Sadd SC,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Qatar,
3,Homam Ahmed,DF,22.0,1.qa Al-Gharafa Sports Club,3.0,3,262.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Qatar,
4,Ró-Ró,DF,31.0,1.qa Al Sadd SC,3.0,3,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches,Qatar,
5,Almoez Ali,FW,25.0,1.qa Al Duhail SC,3.0,3,224.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.15,0.0,0.15,0.15,0.15,Matches,Qatar,
6,Hassan Al-Haydos,MF,31.0,1.qa Al Sadd SC,3.0,3,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.01,0.27,0.27,0.01,0.27,Matches,Qatar,
7,Abdulaziz Hatem,MF,31.0,1.qa Al Rayyan SC,3.0,2,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,Qatar,
8,Karim Boudiaf,MF,31.0,1.qa Al Duhail SC,3.0,2,185.0,2.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Qatar,
9,Meshaal Barsham,GK,24.0,1.qa Al Sadd SC,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Qatar,
10,Ismail Mohamad,FW,32.0,1.qa Al Duhail SC,2.0,2,174.0,1.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0.52,0.0,0.52,,,,,,,,,,Matches,Qatar,
11,Assim Madibo,MF,25.0,1.qa Al Duhail SC,2.0,2,153.0,1.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,Qatar,
12,Bassam Al-Rawi,DF,24.0,1.qa Al Duhail SC,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,Qatar,
13,Saad Al Sheeb,GK,32.0,1.qa Al Sadd SC,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Qatar,
